id,train_code,from_station,to_station,path
464,25000C256402,滨海,北京南,../C/25000C256402.json
465,24000C256502,北京南,滨海,../C/24000C256502.json
466,25000C256602,滨海,北京南,../C/25000C256602.json
467,24000C256704,北京南,滨海,../C/24000C256704.json
468,25000C256803,滨海,北京南,../C/25000C256803.json
469,260000C13001,保定,北京,../C/260000C13001.json
470,240000C13102,北京,曹妃甸东,../C/240000C13102.json
471,250000C13210,曹妃甸港,北京,../C/250000C13210.json
472,240000C13502,北京,曹妃甸港,../C/240000C13502.json
473,250000C13601,曹妃甸港,北京,../C/250000C13601.json
474,18000C130104,长白山,长春,../C/18000C130104.json
475,11000C130307,长春,长白山,../C/11000C130307.json
476,18000C130504,长白山,长春,../C/18000C130504.json
477,11000C130706,长春,长白山,../C/11000C130706.json
478,18000C130903,长白山,长春,../C/18000C130903.json
479,11000C131105,长春,长白山,../C/11000C131105.json
480,18000C131301,长白山,长春,../C/18000C131301.json
481,11000C131501,长春,长白山,../C/11000C131501.json
482,18000C131700,长白山,长春,../C/18000C131700.json
483,11000C131900,长春,长白山,../C/11000C131900.json
484,18000C13250A,长白山,长春,../C/18000C13250A.json
485,11000C13270V,长春,长白山,../C/11000C13270V.json
486,8c0000C12010,香格里拉,昆明,../C/8c0000C12010.json
487,800000C12210,昆明,香格里拉,../C/800000C12210.json
488,8c0000C12401,香格里拉,昆明,../C/8c0000C12401.json
489,240000C12504,北京南,保定,../C/240000C12504.json
490,260000C12605,保定,北京南,../C/260000C12605.json
491,240000C12705,北京,保定,../C/240000C12705.json
492,260000C12803,保定,北京,../C/260000C12803.json
493,240000C12901,北京,保定,../C/240000C12901.json
494,11000C120100,长春,吉林,../C/11000C120100.json
